Mac1,Mac2,peso
209894,221093,1
209894,221149,1
209894,221769,1
209894,221795,1
209894,221820,1
209894,212451,1
209894,221836,1
209894,221837,1
209894,221838,1
209894,221871,1
209894,222689,1
209894,222701,1
209894,222901,1
209894,223115,1
209894,223305,1
209894,227201,1
209894,227202,1
209894,219691,1
209894,219657,1
209894,219541,1
209894,219487,1
209894,212453,1
209894,212454,1
209894,213549,1
209894,213717,1
209894,213833,1
209894,213834,1
209894,213835,1
209894,214108,1
209894,214109,1
209894,214177,1
209894,214787,1
209894,215073,1
209894,215254,1
209894,215350,1
209894,216095,1
209894,216096,1
209894,217611,1
209894,217613,1
209894,217794,1
209894,217796,1
209894,217878,1
209894,219196,1
209894,219268,1
209894,150139,1
209894,148076,1
209894,145398,1
209885,184630,1
209882,209883,1
209883,201749,1
209884,200631,1
209884,204567,1
209884,208020,1
209884,209842,1
209885,46493,1
209885,135700,1
209885,150163,1
209885,177330,1
209885,182263,1
209885,187986,1
209885,214494,1
209885,200631,1
209885,201349,1
209885,202117,1
209885,203967,1
209885,204567,1
209885,207732,1
209885,208020,1
209885,209842,1
209885,209884,1
209885,209886,1
209885,209887,1
209882,201749,1
209881,209879,1
209881,207112,1
209881,201533,1
209877,209876,1
209878,134787,1
209878,180215,1
209878,184535,1
209878,198145,1
209878,201145,1
209878,201533,1
209878,205001,1
209878,207112,1
209878,209879,1
209878,209881,1
209878,219136,1
209878,219891,1
209878,227570,1
209879,201533,1
209879,207112,1
209880,201533,1
209880,205001,1
209880,207112,1
209880,208793,1
209880,209878,1
209880,209879,1
209880,209881,1
209885,214484,1
209885,214519,1
209894,143081,1
209890,204567,1
209889,176348,1
209889,200808,1
209889,200810,1
209889,201175,1
209889,202487,1
209889,205454,1
209889,208775,1
209889,209862,1
209889,209903,1
209890,200808,1
209890,200810,1
209890,209891,1
209885,216201,1
209892,209893,1
209894,64831,1
209894,71800,1
209894,134755,1
209894,134787,1
209894,136917,1
209894,137759,1
209894,137963,1
209894,141449,1
209894,142588,1
209894,142897,1
209889,172015,1
209887,214776,1
209887,214774,1
209887,209884,1
209885,219891,1
209885,220021,1
209885,220033,1
209885,220034,1
209885,220035,1
209885,220036,1
209885,224302,1
209885,225026,1
209885,225723,1
209885,226362,1
209886,135700,1
209886,200631,1
209886,201349,1
209886,204567,1
209886,208020,1
209886,209842,1
209886,209884,1
209886,209887,1
209887,200631,1
209887,204567,1
209887,204754,1
209887,208020,1
209887,209842,1
209725,201551,1
209725,169904,1
209725,155025,1
209517,207357,1
209516,204754,1
209516,206265,1
209516,209538,1
209516,209540,1
209516,209542,1
209516,209558,1
209516,209559,1
209516,209560,1
209516,209561,1
209517,174689,1
209517,203210,1
209517,207989,1
209516,175812,1
209517,208775,1
209517,209537,1
209517,209538,1
209517,209539,1
209518,207357,1
209518,208351,1
209518,209517,1
209519,114911,1
209519,173791,1
209519,175757,1
209519,175996,1
209516,203210,1
209516,86730,1
209511,210362,1
209513,228990,1
209511,216021,1
209511,223402,1
209511,223430,1
209511,223431,1
209511,223432,1
209512,204137,1
209512,205929,1
209512,209513,1
209513,202579,1
209513,204137,1
209513,214106,1
209514,204137,1
209515,214835,1
209514,205929,1
209514,207732,1
209514,209512,1
209514,209513,1
209515,86730,1
209515,203329,1
209515,206265,1
209515,209516,1
209515,210065,1
209515,214833,1
209515,214834,1
209519,177340,1
209519,178434,1
209519,180874,1
209519,218923,1
209519,212077,1
209519,213747,1
209519,217558,1
209519,217577,1
209519,217578,1
209519,217579,1
209519,218158,1
209519,218167,1
209519,218168,1
209519,218357,1
209519,218375,1
209519,218943,1
209519,181324,1
209519,218944,1
209519,218976,1
209519,218977,1
209519,219183,1
209519,219657,1
209519,219701,1
209519,221268,1
209519,223254,1
209520,114911,1
209520,202579,1
209520,203734,1
209519,211888,1
209519,209520,1
209519,208351,1
209519,208210,1
209519,181555,1
209519,192487,1
209519,194702,1
209519,200781,1
209519,200792,1
209519,201076,1
209519,201151,1
209519,201298,1
209519,201428,1
209519,201692,1
209519,201760,1
209519,202579,1
209519,203551,1
209519,203734,1
209519,204284,1
209519,204507,1
209519,204754,1
209519,205766,1
209519,206037,1
209519,206895,1
209519,207343,1
209519,207750,1
209519,208144,1
209511,211563,1
209511,205060,1
209724,209709,1
209500,174447,1
209496,203517,1
209496,204896,1
209496,209503,1
209497,79563,1
209497,175812,1
209497,190139,1
209497,204754,1
209497,207008,1
209498,193794,1
209498,209499,1
209498,209501,1
209500,193794,1
209495,215241,1
209500,209498,1
209500,209499,1
209500,209501,1
209500,220270,1
209500,229274,1
209500,230520,1
209501,193794,1
209501,209499,1
209502,200724,1
209504,141365,1
209504,169269,1
209496,141299,1
209495,209493,1
209511,203045,1
209494,174554,1
209492,200593,1
209492,200718,1
209492,200923,1
209492,208125,1
209492,209475,1
209492,209493,1
209492,209494,1
209492,209495,1
209493,200593,1
209493,200718,1
209494,173305,1
209494,195981,1
209495,208125,1
209494,200593,1
209494,200718,1
209494,200923,1
209494,208125,1
209494,209475,1
209494,209493,1
209494,209495,1
209495,174554,1
209495,200593,1
209495,200718,1
209495,201669,1
209504,175148,1
209504,184251,1
209504,195248,1
209508,207750,1
209506,209507,1
209506,209508,1
209506,209509,1
209507,198145,1
209507,203734,1
209507,207357,1
209507,207750,1
209507,209509,1
209508,198145,1
209508,203734,1
209508,207357,1
209508,209507,1
209504,200599,1
209508,209509,1
209509,198145,1
209509,203734,1
209509,207357,1
209509,207750,1
209510,201669,1
209510,209475,1
209510,209495,1
209511,156,1
209511,181443,1
209511,181854,1
209506,207750,1
209506,207357,1
209506,203734,1
209506,198145,1
209504,200785,1
209504,201799,1
209504,202656,1
209504,203386,1
209504,203752,1
209504,207297,1
209504,207357,1
209504,208351,1
209504,209517,1
209504,209518,1
209504,214466,1
209504,217066,1
209504,218117,1
209504,218284,1
209504,218285,1
209505,198145,1
209505,203734,1
209505,207357,1
209505,207750,1
209505,209506,1
209505,209507,1
209505,209508,1
209505,209509,1
209520,204754,1
209520,206037,1
209520,207750,1
209546,222338,1
209543,205781,1
209543,207791,1
209543,209542,1
209544,200562,1
209546,135386,1
209546,200792,1
209546,201349,1
209546,209545,1
209546,209563,1
209546,218464,1
209546,222297,1
209546,226602,1
209543,175812,1
209546,226603,1
209547,175772,1
209547,202579,1
209547,203585,1
209547,203734,1
209547,209513,1
209547,209532,1
209548,202117,1
209548,209550,1
209549,169280,1
209549,202117,1
209543,190139,1
209543,86730,1
209520,208907,1
209541,86730,1
209540,204754,1
209540,205781,1
209540,207791,1
209540,208351,1
209540,209398,1
209540,209538,1
209540,209543,1
209540,209558,1
209540,209559,1
209540,209560,1
209540,209561,1
209541,175812,1
209542,209559,1
209541,190139,1
209541,205781,1
209541,207791,1
209541,209540,1
209541,209542,1
209541,209543,1
209542,86730,1
209542,190139,1
209542,205781,1
209542,207791,1
209542,209538,1
209549,209548,1
209549,209550,1
209551,136446,1
209556,139184,1
209554,215841,1
209555,134317,1
209555,178309,1
209555,198278,1
209555,203508,1
209555,205361,1
209555,207112,1
209555,208030,1
209555,209553,1
209555,209556,1
209555,209612,1
209556,174554,1
209551,203468,1
209556,202518,1
209556,203508,1
209556,205361,1
209556,209553,1
209556,224402,1
209557,203508,1
209557,205361,1
209557,209553,1
209557,209555,1
209557,209556,1
209558,175812,1
209554,215840,1
209554,215839,1
209554,215838,1
209554,210521,1
209552,136446,1
209552,140940,1
209552,175710,1
209552,178309,1
209552,200792,1
209552,200848,1
209552,200972,1
209552,203468,1
209552,204147,1
209552,207839,1
209552,207848,1
209552,209131,1
209552,209551,1
209553,205361,1
209554,183628,1
209554,203508,1
209554,204152,1
209554,205361,1
209554,209553,1
209554,209555,1
209554,209556,1
209554,209557,1
209554,210517,1
209540,203210,1
209540,190139,1
209540,175252,1
209525,209524,1
209525,201791,1
209525,202333,1
209525,204147,1
209525,205929,1
209525,206055,1
209525,207140,1
209525,207256,1
209525,207764,1
209525,207791,1
209525,208775,1
209525,208874,1
209525,209526,1
209527,207764,1
209525,209527,1
209525,209529,1
209525,209629,1
209525,209671,1
209525,209752,1
209525,210581,1
209525,210582,1
209525,210583,1
209525,210584,1
209525,211438,1
209527,175812,1
209525,200646,1
209525,200574,1
209525,175812,1
209525,169904,1
209520,218222,1
209521,175710,1
209521,207742,1
209521,209523,1
209522,175710,1
209522,201349,1
209522,204167,1
209522,207742,1
209522,209521,1
209522,209523,1
209524,69375,1
209524,175812,1
209524,207140,1
209524,207764,1
209524,207791,1
209524,209006,1
209524,209526,1
209524,209527,1
209524,209529,1
209525,16095,1
209525,69375,1
209525,134646,1
209525,147285,1
209527,207140,1
209527,207791,1
209540,86730,1
209534,203345,1
209532,209513,1
209532,209533,1
209532,210883,1
209532,222859,1
209532,229440,1
209532,230371,1
209532,230372,1
209533,200631,1
209533,204295,1
209533,219207,1
209534,171848,1
209534,209532,1
209527,209006,1
209534,209533,1
209535,203585,1
209535,209513,1
209536,203308,1
209536,203468,1
209537,191548,1
209537,200594,1
209537,202013,1
209537,209538,1
209537,209539,1
209539,209538,1
209532,208351,1
209532,203734,1
209532,203585,1
209532,203345,1
209527,209526,1
209527,209529,1
209528,69375,1
209528,175812,1
209528,207140,1
209528,207764,1
209528,207791,1
209528,209006,1
209528,209524,1
209528,209525,1
209528,209526,1
209528,209527,1
209528,209529,1
209529,175812,1
209529,207140,1
209529,207764,1
209529,207791,1
209529,209006,1
209529,209526,1
209531,190139,1
209531,209530,1
209532,142537,1
209532,202579,1
209492,195981,1
209492,174554,1
209492,173305,1
209427,219916,1
209427,214399,1
209427,214438,1
209427,214439,1
209427,214440,1
209427,214441,1
209427,214442,1
209427,214495,1
209427,214496,1
209427,214497,1
209427,214498,1
209427,219528,1
209427,219944,1
209427,214366,1
209427,221173,1
209427,222918,1
209427,222989,1
209428,201237,1
209428,205116,1
209428,209427,1
209429,134396,1
209429,201076,1
209429,205720,1
209429,215909,1
209429,220449,1
209427,214397,1
209427,214245,1
209437,217736,1
209427,210719,1
209427,204078,1
209427,204231,1
209427,204373,1
209427,205116,1
209427,205929,1
209427,207112,1
209427,208540,1
209427,208665,1
209427,209096,1
209427,209444,1
209427,209445,1
209427,211390,1
209427,214227,1
209427,211391,1
209427,211392,1
209427,211425,1
209427,212049,1
209427,212782,1
209427,213214,1
209427,213665,1
209427,213736,1
209427,213737,1
209427,213790,1
209427,214223,1
209430,200572,1
209430,209431,1
209431,200572,1
209437,209836,1
209437,205929,1
209437,206004,1
209437,207284,1
209437,207732,1
209437,208218,1
209437,209436,1
209437,209482,1
209437,209504,1
209437,209783,1
209437,209804,1
209437,209806,1
209437,209837,1
209432,200718,1
209437,210809,1
209437,210810,1
209437,210812,1
209437,211563,1
209437,211565,1
209437,212732,1
209437,213872,1
209437,214905,1
209437,215001,1
209437,216608,1
209437,217172,1
209437,205766,1
209437,205289,1
209437,204167,1
209437,204166,1
209433,209434,1
209435,184251,1
209435,200898,1
209435,201000,1
209435,206067,1
209436,201698,1
209436,228065,1
209437,69119,1
209437,134263,1
209437,141365,1
209437,154015,1
209437,169904,1
209437,181555,1
209437,184251,1
209437,200598,1
209437,201641,1
209437,201698,1
209437,201799,1
209437,202052,1
209437,202117,1
209437,202675,1
209437,203410,1
209437,203752,1
209427,203774,1
209427,203418,1
209427,203345,1
209410,209409,1
209408,139936,1
209408,170045,1
209408,201076,1
209408,201840,1
209408,201842,1
209408,205929,1
209409,190139,1
209409,209411,1
209409,217378,1
209409,224302,1
209410,209384,1
209410,209411,1
209420,173791,1
209412,209413,1
209414,209415,1
209414,209416,1
209416,139017,1
209416,209415,1
209416,209426,1
209417,209418,1
209417,209419,1
209417,209420,1
209418,209420,1
209419,209418,1
209406,213831,1
209406,213830,1
209406,213756,1
209406,209407,1
209397,225897,1
209398,209399,1
209398,218008,1
209401,209405,1
209402,201641,1
209402,203345,1
209402,207616,1
209402,209401,1
209402,209403,1
209402,209404,1
209402,209405,1
209403,201641,1
209403,203345,1
209403,207616,1
209403,209401,1
209403,209404,1
209403,209405,1
209404,203345,1
209404,209401,1
209404,209405,1
209405,214831,1
209406,170045,1
209406,207607,1
209419,209420,1
209420,198145,1
209427,203331,1
209427,165992,1
209424,200699,1
209424,202487,1
209424,209409,1
209424,209425,1
209424,210060,1
209424,210949,1
209424,213058,1
209424,213091,1
209425,209409,1
209427,134835,1
209427,145972,1
209427,175121,1
209420,201002,1
209427,186027,1
209427,188326,1
209427,197210,1
209427,199990,1
209427,200585,1
209427,200922,1
209427,201076,1
209427,201096,1
209427,201263,1
209427,201455,1
209427,202117,1
209424,193046,1
209424,147778,1
209424,127588,1
209423,225074,1
209420,201957,1
209420,203133,1
209420,204567,1
209420,211286,1
209420,211296,1
209420,212295,1
209420,212296,1
209420,222005,1
209420,224563,1
209420,225964,1
209420,228909,1
209420,228911,1
209420,229607,1
209421,170045,1
209421,207616,1
209421,208165,1
209421,209406,1
209422,202012,1
209423,139092,1
209423,209407,1
209423,209862,1
209423,221110,1
209423,225059,1
209437,217589,1
209437,217752,1
209491,209490,1
209476,200898,1
209475,200718,1
209475,201669,1
209475,203345,1
209475,204896,1
209475,208125,1
209475,209476,1
209475,209477,1
209475,209493,1
209475,209708,1
209476,143193,1
209476,175121,1
209476,201863,1
209475,200593,1
209476,204896,1
209476,205173,1
209476,208351,1
209476,209477,1
209476,214117,1
209476,214118,1
209476,222786,1
209476,230565,1
209476,230566,1
209478,198363,1
209478,200593,1
209475,200597,1
209475,174554,1
209437,217765,1
209473,209472,1
209469,174554,1
209469,201275,1
209469,201283,1
209469,203752,1
209469,209143,1
209469,210019,1
209469,211709,1
209470,203320,1
209471,203320,1
209471,209470,1
209473,201518,1
209474,178441,1
209474,215128,1
209474,186460,1
209474,200778,1
209474,201268,1
209474,204896,1
209474,209475,1
209474,209476,1
209474,209477,1
209474,214104,1
209474,214203,1
209474,214228,1
209474,214231,1
209479,209480,1
209481,185612,1
209481,205186,1
209490,169904,1
209486,209487,1
209486,209488,1
209487,201376,1
209487,209488,1
209488,201376,1
209488,202579,1
209488,209438,1
209489,198145,1
209489,205488,1
209489,209490,1
209490,148024,1
209490,198145,1
209481,209479,1
209490,200565,1
209490,201002,1
209490,201637,1
209490,203734,1
209490,208374,1
209490,209568,1
209490,211280,1
209490,213260,1
209491,198145,1
209491,205488,1
209491,209489,1
