Mac1,Mac2
169936,169935
169936,169836
169459,169647
169937,169938
169939,169940
38174,169941
169942,169943
169942,169944
169944,169943
169456,169945
169456,66345
66345,169945
152729,169946
152729,169947
169946,169947
169302,169440
169948,169949
38174,169948
38174,169949
169086,169950
169086,169505
169086,169951
169086,168997
169950,169505
169951,169950
168997,169950
169951,169505
168997,169505
169951,168997
169277,169952
169953,169952
169952,169954
169277,169953
169277,169954
169953,169954
169955,135355
169281,169459
169459,169956
169459,169957
169281,169956
169281,169957
169957,169956
169958,169947
169456,168994
38174,168994
169456,38174
169951,169959
169063,169012
169063,169505
169063,169960
169012,169505
169960,169012
169960,169505
169072,169302
169072,169961
169961,169302
169962,169963
169964,169963
169965,169963
169964,169962
169965,169962
169965,169964
169277,169966
169967,169966
169277,169967
169968,169499
169302,169956
169969,169956
169969,169302
169792,169456
169456,145796
169456,169970
169456,169971
169792,145796
169792,169970
169792,169971
169970,145796
169971,145796
169971,169970
156,169972
169973,156
156,169947
169973,169972
169947,169972
169973,169947
169974,169975
169974,169976
169974,169951
169974,169977
169974,169978
169975,169976
169951,169975
169977,169975
169978,169975
169951,169976
169977,169976
169978,169976
169977,169951
169951,169978
169977,169978
169878,169718
169459,169961
169459,169979
169961,169979
169980,169659
169980,169427
169980,169981
169427,169659
169981,169659
169981,169427
169277,169052
169052,152729
169277,152729
169982,169302
169983,169982
168997,169982
169983,169302
168997,169302
168997,169983
169456,156
169792,156
169984,156
156,169985
139636,156
169792,169456
169456,169984
169456,169985
169456,139636
169792,169984
169792,169985
169792,139636
169984,169985
169984,139636
139636,169985
169986,169710
169365,169710
169987,169710
169365,169986
169986,169987
169365,169987
169812,169718
169988,169812
169988,169718
169989,169990
169991,145796
169992,169991
169012,169991
169991,169993
169992,145796
169012,145796
145796,169993
169992,169012
169992,169993
169012,169993
169052,169994
169994,169981
169052,169981
169072,169995
169277,169995
169277,169072
169996,169960
169960,169997
169998,169960
169999,169960
169960,170000
169960,170001
169960,152729
169996,169997
169998,169996
169996,169999
169996,170000
169996,170001
169996,152729
169998,169997
169999,169997
170000,169997
170001,169997
152729,169997
169998,169999
169998,170000
169998,170001
169998,152729
169999,170000
169999,170001
169999,152729
170001,170000
152729,170000
152729,170001
170002,170003
168997,170003
170002,168997
169365,170004
170005,170004
169365,170005
170006,169302
170006,170007
170006,38174
169302,170007
38174,169302
38174,170007
170008,170009
170008,169989
169989,170009
170010,169972
170011,169972
169729,169972
169052,169972
117868,169972
170010,170011
169729,170010
169052,170010
117868,170010
169729,170011
169052,170011
117868,170011
169052,169729
117868,169729
169052,117868
169510,170012
170012,170013
169510,170013
169277,169086
170014,169086
169086,169995
169086,169012
169277,170014
169277,169995
169277,169012
170014,169995
170014,169012
169012,169995
169792,170015
170015,169803
169792,169803
170016,168997
170016,170017
170017,168997
169797,152729
170018,169797
170018,152729
169960,164414
170019,164414
169595,164414
908,164414
170020,164414
170000,164414
169978,164414
170021,164414
170019,169960
169960,169595
169960,908
169960,170020
169960,170000
169978,169960
169960,170021
170019,169595
170019,908
170019,170020
170019,170000
170019,169978
170019,170021
908,169595
170020,169595
169595,170000
169978,169595
170021,169595
908,170020
908,170000
169978,908
170021,908
170020,170000
169978,170020
170021,170020
169978,170000
170021,170000
169978,170021
170022,170023
170008,169459
170024,170012
169052,170012
170005,170012
169052,170024
170005,170024
169052,170005
145796,170025
170026,170025
169308,170025
170027,170025
169787,170025
170028,170025
170026,145796
145796,169308
170027,145796
169787,145796
170028,145796
170026,169308
170027,170026
169787,170026
170028,170026
170027,169308
169787,169308
170028,169308
170027,169787
170027,170028
169787,170028
170029,169663
169269,169663
169663,170030
170029,169269
170029,170030
169269,170030
170006,170031
170006,170032
170006,169566
170033,170006
170032,170031
169566,170031
170033,170031
169566,170032
170033,170032
170033,169566
170034,170035
170034,133865
170033,170034
170034,138233
133865,170035
170033,170035
138233,170035
170033,133865
138233,133865
170033,138233
170036,170037
170037,170038
170036,170038
169904,169105
169302,169105
170039,169105
170018,169105
152729,169105
169302,169904
170039,169904
170018,169904
152729,169904
170039,169302
170018,169302
152729,169302
170018,170039
152729,170039
170018,152729
170040,170041
170040,170042
170042,170041
170043,170044
169277,169960
169960,170045
170005,169960
169960,169796
170008,169960
169960,170046
169277,170045
169277,170005
169277,169796
169277,170008
169277,170046
170005,170045
169796,170045
170008,170045
170046,170045
170005,169796
170008,170005
170005,170046
170008,169796
169796,170046
170008,170046
38174,170047
38174,170048
38174,170049
38174,170050
170048,170047
170049,170047
170050,170047
170049,170048
170050,170048
170049,170050
169566,169749
170051,169749
170052,169749
170051,169566
170052,169566
170051,170052
170053,170054
170055,170054
170055,170053
169863,170056
169863,170000
170056,170000
169863,169847
81926,170057
170058,170057
169729,170057
170058,81926
169729,81926
170058,169729
170059,170060
170061,170060
133865,170060
170040,170060
170059,170061
170059,133865
170040,170059
133865,170061
170040,170061
170040,133865
170062,170063
170064,170063
170062,170064
169277,169440
170065,169440
169277,170065
170066,170067
170067,38174
170067,170044
170067,169468
170005,170067
170067,169075
170066,38174
170066,170044
170066,169468
170066,170005
170066,169075
38174,170044
38174,169468
170005,38174
38174,169075
170044,169468
170005,170044
170044,169075
170005,169468
169075,169468
170005,169075
170068,169810
170068,170069
170068,170000
169810,170069
169810,170000
170000,170069
169052,169067
170070,169067
169052,170070
168997,170071
170071,170072
170073,170071
168997,170072
170073,168997
170073,170072
169277,170074
170074,169105
143166,170074
170074,170075
170074,170076
169365,170074
170074,169302
170074,170077
170074,170078
169277,169105
143166,169277
169277,170075
169277,170076
169277,169365
169277,169302
169277,170077
169277,170078
143166,169105
170075,169105
170076,169105
169365,169105
169302,169105
170077,169105
170078,169105
143166,170075
143166,170076
143166,169365
143166,169302
143166,170077
143166,170078
170075,170076
169365,170075
169302,170075
170075,170077
170075,170078
169365,170076
169302,170076
170077,170076
170076,170078
169365,169302
169365,170077
169365,170078
169302,170077
169302,170078
170077,170078
170079,170080
170081,170080
170082,170080
170081,170079
170079,170082
170081,170082
169075,170083
169837,169826
169025,169826
170062,169826
170052,169826
169025,169837
170062,169837
170052,169837
170062,169025
170052,169025
170062,170052
170084,170085
170084,169954
170084,169635
170086,170084
170084,169849
170085,169954
169635,170085
170086,170085
170085,169849
169635,169954
170086,169954
169954,169849
170086,169635
169635,169849
170086,169849
2926,169201
170087,169201
169201,170000
169201,169647
2926,170087
2926,170000
2926,169647
170087,170000
170087,169647
170000,169647
169277,170088
169277,133539
169277,170047
169277,170077
169277,170089
133539,170088
170047,170088
170077,170088
170089,170088
133539,170047
133539,170077
170089,133539
170047,170077
170089,170047
170089,170077
170090,170075
170091,170090
169651,170090
170090,170092
170090,170089
170090,170093
170091,170075
169651,170075
170092,170075
170089,170075
170075,170093
169651,170091
170091,170092
170091,170089
170091,170093
169651,170092
169651,170089
169651,170093
170089,170092
170092,170093
170089,170093
170094,169847
170095,169847
170096,169847
170082,169847
170078,169847
170095,170094
170096,170094
170082,170094
170094,170078
170096,170095
170082,170095
170095,170078
170082,170096
170096,170078
170082,170078
169354,170097
169354,170098
169354,170099
169354,169904
170097,170098
170099,170097
170097,169904
170099,170098
170098,169904
170099,169904
170100,169075
170101,169075
170100,170101
169459,170102
170103,170102
169934,170102
170102,170104
170103,169459
169934,169459
169459,170104
169934,170103
170103,170104
169934,170104
169302,170105
170106,170107
170108,170107
170107,163193
170109,170107
170110,170107
170108,170106
170106,163193
170106,170109
170106,170110
170108,163193
170108,170109
170108,170110
170109,163193
170110,163193
170109,170110
170111,170112
170047,170112
158869,170112
170113,170112
170111,170047
170111,158869
170111,170113
158869,170047
170113,170047
170113,158869
169277,170114
170115,170114
169365,170114
169863,170114
170116,170114
169277,170115
169277,169365
169277,169863
169277,170116
169365,170115
169863,170115
170116,170115
169365,169863
169365,170116
169863,170116
169023,169837
169442,170117
169442,168997
169442,170118
169442,169075
168997,170117
170117,170118
170117,169075
168997,170118
168997,169075
170118,169075
170119,169826
170097,169826
169904,169826
145667,169826
170099,169826
170120,169826
170119,170097
170119,169904
145667,170119
170119,170099
170119,170120
170097,169904
145667,170097
170099,170097
170120,170097
145667,169904
170099,169904
170120,169904
145667,170099
